ID1;HHID;NRO_ORDEN_ID;QH30M;QH31M;QH32M_M;QH32M_Y;QH33M
2022;      404011101;1;2;79;3;2018; 
2022;      404201001;1;2;54;1;2021; 
2022;      404400401;1;1;78;2;2022; 
2022;      404700501;1;1;74;12;2021; 
2022;      404707301;1;2;51;7;2022; 
2022;      404712201;1;1;85;7;2020; 
2022;      404806501;1;1;76;12;2020; 
2022;      405101901;1;2;70;3;2017; 
2022;      405207101;1;2;77;5;2018; 
2022;      405309301;1;1;78;6;2022; 
2022;      405309501;1;2;49;5;2020;4
2022;      405500801;1;1;88;9;2017; 
2022;      405504201;1;1;79;6;2020; 
2022;      405700401;1;1;64;11;2020; 
2022;      405705201;1;2;93;10;2020; 
2022;      405812101;1;1;17;3;2021; 
2022;      406003201;1;2;97;9;2018; 
2022;      406104501;1;1;61;1;2021; 
2022;      406115501;1;1;84;6;2018; 
2022;      406201601;1;1;83;6;2020; 
2022;      406210501;1;2;83;6;2021; 
2022;      406304901;1;2;75;2;2022; 
2022;      406402701;1;1;70;7;2020; 
2022;      406402701;2;2;49;2;2022;4
2022;      406405301;1;1;42;4;2021; 
2022;      406613401;1;1;69;7;2020; 
2022;      406706501;1;1;83;6;2020; 
2022;      406802501;1;1;65;4;2020; 
2022;      407012001;1;1;70;11;2018; 
2022;      407401402;1;1;68;12;2020; 
2022;      407502801;1;1;67;7;2021; 
2022;      407509001;1;2;75;3;2018; 
2022;      407515001;1;1;84;6;2021; 
2022;      407704101;1;1;78;5;2022; 
2022;      407801501;1;2;42;7;2021;4
2022;      407817101;1;1;69;8;2020; 
2022;      407905801;1;1;76;9;2018; 
2022;      407912001;1;1;38;5;2022; 
2022;      408007601;1;1;77;5;2017; 
2022;      408107301;1;2;87;6;2020; 
2022;      408208001;1;2;98;11;2019; 
2022;      408313501;1;1;63;6;2020; 
2022;      408400301;1;1;73;2;2022; 
2022;      408401801;1;1;55;4;2021; 
2022;      408508601;1;1;30;10;2018; 
2022;      408513101;1;1;56;5;2018; 
2022;      408601301;1;1;45;1;2021; 
2022;      408602401;1;1;46;1;2021; 
2022;      408704701;1;2;46;5;2021;4
2022;      408908201;1;2;74;1;2020; 
2022;      408908201;2;1;45;2;2021; 
2022;      409003101;1;1;74;11;2018; 
2022;      409007601;1;2;84;2;2018; 
2022;      409404701;1;2;86;6;2019; 
2022;      409406901;1;1;60;3;2021; 
2022;      409407501;1;2;48;10;2019;4
2022;      409507001;1;1;72;6;2021; 
2022;      409702601;1;2;100;7;2021; 
2022;      409708001;1;1;82;6;2022; 
2022;      409709501;1;2;72;8;2021; 
2022;      409810401;1;2;94;4;2018; 
2022;      409900901;1;2;20;4;2021;4
2022;      409915901;1;2;63;12;2017; 
2022;      410101701;1;1;58;6;2022; 
2022;      410110801;1;2;58;3;2021; 
2022;      410208201;1;2;54;7;2021; 
2022;      410306701;1;2;27;7;2019;4
2022;      410506201;1;2;86;11;2019; 
2022;      410506201;2;1;56;12;2021; 
2022;      410611401;1;1;64;12;2019; 
2022;      410611401;2;2;70;2;2021; 
2022;      411101201;1;2;62;7;2020; 
2022;      411102801;1;1;74;7;2017; 
2022;      411206601;1;2;92;2;2022; 
2022;      411307601;1;1;92;9;2019; 
2022;      411614801;1;2;87;4;2021; 
2022;      411614801;2;2;75;4;2021; 
2022;      411904701;1;1;63;2;2017; 
2022;      411904701;2;2;61;7;2020; 
2022;      411908301;1;2;85;2;2018; 
2022;      412002801;1;1;74;10;2021; 
2022;      412409701;1;2;50;7;2021; 
2022;      412504401;1;2;25;12;2021;4
2022;      412603601;1;1;35;6;2020; 
2022;      412605801;1;1;70;3;2022; 
2022;      412607201;1;1;90;4;2018; 
2022;      412607201;2;2;80;4;2021; 
2022;      412612401;1;1;77;7;2020; 
2022;      412614201;1;2;83;6;2018; 
2022;      412707201;1;2;80;7;2020; 
2022;      412805701;1;2;86;9;2022; 
2022;      412905301;1;2;95;2;2018; 
2022;      412908601;1;1;92;12;2020; 
2022;      413002301;1;1;83;2;2022; 
2022;      413007901;1;1;68;11;2020; 
2022;      413207901;1;1;84;7;2017; 
2022;      413302801;1;1;33;10;2022; 
2022;      413307301;1;1;64;1;2021; 
2022;      413500901;1;2;64;2;2017; 
2022;      413500901;2;1;88;3;2020; 
2022;      413502701;1;1;72;2;2020; 
2022;      413505101;1;2;60;5;2017; 
2022;      413512201;1;1;39;2;2021; 
2022;      413701301;1;1;78;5;2021; 
2022;      413704301;1;2;83;9;2019; 
2022;      414002301;1;1;75;7;2020; 
2022;      414002701;1;1;99;8;2020; 
2022;      414002701;2;2;85;6;2021; 
2022;      414208501;1;1;80;8;2017; 
2022;      414302801;1;2;97;8;2021; 
2022;      414312601;1;1;75;5;2021; 
2022;      414316601;1;1;45;7;2019; 
2022;      414316601;2;1;73;6;2020; 
2022;      414316801;1;1;36;4;2019; 
2022;      414402601;1;1;41;7;2019; 
2022;      414613801;1;1;88;6;2022; 
2022;      414705101;1;2;69;7;2019; 
2022;      414709801;1;1;63;5;2020; 
2022;      414818901;1;2;73;4;2020; 
2022;      415012601;1;1;56;7;2021; 
2022;      415016801;1;2;80;6;2017; 
2022;      415127001;1;2;61;1;2022; 
2022;      415209601;1;2;38;4;2022;4
2022;      415312001;1;1;49;7;2021; 
2022;      415316101;1;1;62;6;2020; 
2022;      415319501;1;2;54;2;2020; 
2022;      415508401;1;1;94;3;2020; 
2022;      415706101;1;2;64;8;2019; 
2022;      415706401;1;1;63;4;2021; 
2022;      415801201;1;2;74;8;2022; 
2022;      415908401;1;2;88;4;2022; 
2022;      415916801;1;2;45;1;2019;4
2022;      416010901;1;1;54;7;2020; 
2022;      416020301;1;2;110;3;2018; 
2022;      416103101;1;1;29;4;2018; 
2022;      416119401;1;1;35;3;2021; 
2022;      416301501;1;1;0;5;2018; 
2022;      416301801;1;1;30;12;2021; 
2022;      417000701;1;1;70;2;2022; 
2022;      417107201;1;1;2;8;2020; 
2022;      417107201;2;2;38;4;2022;4
2022;      418101001;1;1;68;7;2022; 
2022;      418104601;1;2;78;4;2022; 
2022;      418204801;1;1;78;6;2020; 
2022;      418309101;1;2;85;7;2022; 
2022;      418507801;1;1;24;8;2018; 
2022;      418507801;2;2;85;3;2022; 
2022;      418601701;1;1;46;6;2021; 
2022;      418608601;1;1;3;7;2020; 
2022;      418707901;1;1;54;5;2019; 
2022;      419000701;1;1;80;8;2020; 
2022;      419008601;1;2;82;8;2022; 
2022;      419108301;1;1;65;7;2018; 
2022;      419201501;1;1;44;6;2022; 
2022;      419308001;1;2;46;5;2018;4
2022;      419308101;1;1;27;8;2018; 
2022;      419309501;1;1;61;12;2021; 
2022;      419507901;1;2;80;5;2021; 
2022;      419808301;1;1;46;10;2020; 
2022;      419906801;1;2;70;1;2020; 
2022;      420002301;1;2;93;3;2022; 
2022;      420003201;1;1;80;4;2018; 
2022;      420200401;1;1;100;5;2018; 
2022;      420201901;1;1;21;4;2021; 
2022;      420203601;1;2;90;5;2020; 
2022;      420308401;1;1;84;7;2020; 
2022;      420502201;1;1;63;7;2019; 
2022;      420502201;2;1;27;11;2019; 
2022;      421008601;1;2;106;3;2020; 
2022;      421203201;1;1;62;2;2021; 
2022;      421204301;1;1;72;8;2022; 
2022;      421208701;1;2;97;5;2020; 
2022;      421312601;1;1;33;10;2018; 
2022;      421702201;1;2;29;8;2020;4
2022;      421702401;1;1;81;6;2021; 
2022;      421703301;1;2;72;4;2017; 
2022;      421801801;1;2;19;3;2017;3
2022;      422002901;1;1;80;8;2017; 
2022;      422108401;1;1;16;10;2018; 
2022;      422204201;1;1;63;5;2020; 
2022;      422300301;1;2;105;2;2019; 
2022;      422403701;1;1;100;10;2017; 
2022;      422407401;1;2;93;8;2022; 
2022;      422407901;1;2;64;4;2019; 
2022;      422410401;1;1;66;3;2021; 
2022;      422706001;1;2;77;1;2022; 
2022;      422805701;1;2;84;2;2019; 
2022;      422807101;1;1;73;8;2020; 
2022;      423004301;1;1;60;7;2021; 
2022;      423109201;1;1;81;7;2021; 
2022;      423216101;1;2;0;8;2021; 
2022;      423218501;1;1;14;3;2022; 
2022;      423308901;1;2;78;2;2021; 
2022;      423308901;2;1;78;3;2021; 
2022;      423508801;1;2;82;7;2020; 
2022;      423801901;1;2;40;11;2021;4
2022;      423813801;1;1;71;5;2018; 
2022;      423814101;1;2;77;7;2020; 
2022;      423901801;1;1;87;8;2021; 
2022;      424002601;1;1;89;7;2020; 
2022;      424102901;1;1;85;12;2019; 
2022;      424106601;1;2;78;1;2017; 
2022;      424106601;2;1;83;4;2018; 
2022;      424200801;1;1;87;9;2020; 
2022;      424200801;2;1;62;4;2021; 
2022;      424205201;1;1;74;9;2021; 
2022;      424606101;1;2;74;6;2020; 
2022;      424606101;2;1;76;6;2022; 
2022;      424708401;1;2;19;11;2018;2
2022;      425105701;1;1;65;11;2021; 
2022;      425109901;1;2;70;10;2019; 
2022;      425307101;1;2;28;2;2017;2
2022;      425403501;1;1;60;10;2021; 
2022;      425404801;1;1;61;1;2019; 
2022;      425505401;1;1;40;9;2022; 
2022;      425606701;1;2;30;12;2018;4
2022;      426101901;1;1;75;6;2017; 
2022;      426102301;1;2;74;5;2021; 
2022;      426403901;1;1;79;3;2021; 
2022;      426511801;1;2;98;8;2020; 
2022;      426705401;1;1;40;11;2019; 
2022;      426903801;1;1;82;12;2020; 
2022;      427305201;1;1;34;11;2021; 
2022;      427401401;1;1;85;9;2020; 
2022;      427508201;1;2;28;2;2017;4
2022;      427601801;1;2;51;10;2020; 
2022;      427703601;1;1;67;11;2020; 
2022;      427710301;1;2;82;11;2019; 
2022;      428104501;1;1;51;1;2021; 
2022;      428504101;1;2;88;6;2022; 
2022;      428604201;1;1;50;5;2021; 
2022;      428610601;1;2;85;10;2022; 
2022;      428611501;1;1;74;3;2022; 
2022;      428700801;1;2;76;7;2020; 
2022;      429007401;1;1;74;10;2019; 
2022;      429102201;1;1;81;8;2021; 
2022;      429106101;1;1;88;6;2019; 
2022;      429405501;1;2;55;7;2019; 
2022;      429408801;1;2;79;2;2021; 
2022;      429701001;1;2;87;1;2022; 
2022;      429703001;1;1;42;11;2020; 
2022;      429709301;1;2;23;6;2017;4
2022;      429711501;1;2;67;9;2021; 
2022;      429806901;1;1;76;11;2019; 
2022;      430004701;1;1;32;3;2020; 
2022;      430004701;2;1;75;12;2020; 
2022;      430100501;1;2;88;1;2018; 
2022;      430201601;1;2;55;4;2021; 
2022;      430501501;1;1;24;8;2020; 
2022;      430603101;1;2;87;10;2019; 
2022;      430603501;1;2;57;12;2019; 
2022;      430609701;1;2;65;12;2020; 
2022;      431001501;1;1;11;6;2021; 
2022;      431004501;1;1;60;10;2019; 
2022;      431100101;1;1;70;9;2019; 
2022;      431105001;1;2;60;4;2018; 
2022;      431902701;1;2;50;5;2021; 
2022;      431903301;1;2;77;2;2021; 
2022;      432001201;1;2;75;8;2017; 
2022;      432008401;1;1;50;3;2019; 
2022;      432108301;1;1;82;1;2020; 
2022;      432301501;1;1;54;5;2021; 
2022;      432311701;1;1;23;7;2020; 
2022;      432410601;1;1;22;1;2022; 
2022;      432420801;1;1;85;11;2019; 
2022;      432518101;1;2;76;11;2017; 
2022;      432610001;1;1;71;1;2021; 
2022;      432705901;1;2;82;8;2019; 
2022;      432705901;2;1;84;11;2021; 
2022;      432710201;1;1;83;12;2021; 
2022;      432711501;1;2;55;8;2018; 
2022;      432811701;1;2;87;9;2021; 
2022;      433001101;1;1;54;4;2021; 
2022;      433405701;1;1;55;4;2018; 
2022;      433609401;1;1;73;5;2020; 
2022;      434000301;1;1;60;9;2020; 
2022;      434005401;1;1;59;1;2018; 
2022;      434010101;1;2;62;5;2017; 
2022;      434010101;2;1;92;6;2021; 
2022;      434100701;1;1;12;10;2019; 
2022;      434101001;1;2;39;8;2021;4
2022;      434101001;2;1;1;8;2021; 
2022;      434103201;1;1;11;9;2021; 
